PS_alpha_ch0,PS_alpha_ch1,PS_alpha_ch2,PS_alpha_ch3,PS_alpha_ch4,PS_alpha_ch5,PS_alpha_ch6,PS_alpha_ch7,PS_alpha_ch8,PS_alpha_ch9,PS_alpha_ch10,PS_alpha_ch11,PS_alpha_ch12,PS_alpha_ch13,PS_alpha_ch14,PS_alpha_ch15,PS_alpha_ch16,PS_alpha_ch17,PS_alpha_ch18,PS_alpha_ch19,PS_alpha_ch20,PS_alpha_ch21,PS_alpha_ch22,PS_alpha_ch23,PS_alpha_ch24,PS_alpha_ch25,PS_alpha_ch26,PS_alpha_ch27,PS_alpha_ch28,PS_alpha_ch29,PS_alpha_ch30,PS_alpha_ch31,PS_alpha_ch32,PS_alpha_ch33,PS_alpha_ch34,PS_alpha_ch35,PS_alpha_ch36,PS_alpha_ch37,PS_alpha_ch38,PS_alpha_ch39,PS_alpha_ch40,PS_alpha_ch41,PS_alpha_ch42,PS_alpha_ch43,PS_alpha_ch44,PS_alpha_ch45,PS_alpha_ch46,PS_alpha_ch47,PS_alpha_ch48,PS_alpha_ch49,PS_alpha_ch50,PS_alpha_ch51,PS_alpha_ch52,PS_alpha_ch53,PS_alpha_ch54,PS_alpha_ch55,PS_alpha_ch56,PS_alpha_ch57,PS_alpha_ch58,PS_alpha_ch59,PS_alpha_ch60,PS_alpha_ch61,PS_alpha_ch62,PS_alpha_ch63,PS_alpha_ch64,PS_alpha_ch65,PS_alpha_ch66,PS_alpha_ch67,PS_alpha_ch68,PS_alpha_ch69,PS_alpha_ch70,PS_alpha_ch71,PS_alpha_ch72,PS_alpha_ch73,PS_alpha_ch74,PS_alpha_ch75,PS_alpha_ch76,PS_alpha_ch77,PS_alpha_ch78,PS_alpha_ch79,PS_alpha_ch80,PS_alpha_ch81,PS_alpha_ch82,PS_alpha_ch83,PS_alpha_ch84,PS_alpha_ch85,PS_alpha_ch86,PS_alpha_ch87,PS_alpha_ch88,PS_alpha_ch89,PS_alpha_ch90,PS_alpha_ch91,PS_alpha_ch92,PS_alpha_ch93,PS_alpha_ch94,PS_alpha_ch95,PS_alpha_ch96,PS_alpha_ch97,PS_alpha_ch98,PS_alpha_ch99,PS_alpha_ch100,PS_alpha_ch101,PS_alpha_ch102,PS_alpha_ch103,PS_alpha_ch104,PS_alpha_ch105,PS_alpha_ch106,PS_alpha_ch107,PS_alpha_ch108,PS_alpha_ch109,PS_alpha_ch110,PS_alpha_ch111,PS_alpha_ch112,PS_alpha_ch113,PS_alpha_ch114,PS_alpha_ch115
1248814.4458107136,1358381.5866556861,1402690.7195451867,1283042.2393204651,1591092.903207168,1633362.7059792855,1495007.3975145847,1250263.8246952996,1169621.9184996288,1236276.8061959276,1223293.489835826,1442659.210786518,1530848.4061251716,1469038.167594138,1644250.1798245097,1469138.3998284067,1172865.424494368,1474277.4351847377,1137735.5399232458,1610913.3000984974,1240420.637442562,1334047.2849126142,1287625.0248257206,1244579.4771719682,1366817.2754513829,1373988.335059064,1295392.0647680748,1300683.401062336,1706797.2757604204,1567015.4638633993,1472857.9215771277,1763755.8148493038,1719391.501379214,1688542.0848362164,1530499.1682591487,1460925.5851902321,1400476.3543094061,1178487.607782548,1622113.0655310638,1315178.034626569,1220328.3572681777,1234236.7124802563,1307507.3509762767,1542629.92217945,1292837.4885005122,1307534.397404186,1419054.5629952303,1311372.3155925095,1330177.6045962586,1160764.6527438858,1464231.1085930723,1167849.7893501148,1357712.0669632314,1374764.1443474812,1319737.5205895307,1392993.8661551927,1362215.7149196242,1353201.5826085561,1380127.92059442,1409319.175183913,1722222.6132639667,1608696.1146532511,1375452.82612641,1356297.2878703123,1609494.7930659724,1346303.5446320064,1344753.9855405162,1363516.9125200133,1315058.4510446677,1352995.0891127426,1386124.9023096887,1401429.421874361,1530788.3219829262,1406868.4722464792,1204180.6927845976,1320389.1810961384,1166426.4865299854,1279241.2943909387,1614022.6846377756,1345933.8773013763,1593887.1322618627,1331396.3587754949,1595085.704668611,1223015.33356598,1599332.5220294115,1248214.599911996,1527344.3030580226,1259320.3203838633,1380507.3378920457,1211270.53402311,1226890.098300079,1358072.2263412548,1404067.8210925066,1617081.6552000914,1373202.8739112045,1380179.4569074665,1308191.4011372798,1366717.4348114273,1242973.2486142507,1350385.1888441597,1381590.9184605894,1527900.4141525207,1278961.6631725647,1422449.1876740952,1330557.996669751,1485350.3360035352,1428670.212664186,1509378.3707537276,1374191.4853380518,1337694.6565374122,1288500.1302720767,1337719.487043713,1355935.3374925554,1362571.1673388125,1364429.9776212922,1374753.1741061138
3171461.870743126,3319264.3563318625,2524561.3012966355,2678515.738376653,2294742.7081308397,2189607.271234493,2436233.52759092,2447531.7869023858,2868340.8663338614,2610764.0110247703,2500736.645233573,2527764.6880765506,3015690.4379559015,2399697.9106653286,3553834.27529672,3360795.6869363775,4321477.832243583,4857049.846562241,4031535.619506937,5570368.003157882,3927101.6140050283,4193496.305119053,4146096.707988869,3964786.912614117,3879171.595628957,4303793.105894751,3613295.3577272943,3612937.1193782412,3931650.039919731,3962287.7920695967,4100590.3001618553,3389296.061720012,2758910.8836224386,2206309.843849632,3233515.903420361,2655015.799804081,2926301.527761107,3896891.067163239,3084140.793967312,2900487.5120756873,2861374.9004471106,2626766.589288122,2765141.0538917994,2364759.9638985363,2240228.9229137814,2340259.6649758546,2551574.6708113914,2673987.1567467614,2801910.1906271367,2395935.0668434673,2386916.3709865976,3015596.1098734373,2533967.2007189924,3140004.46293627,3447795.93011482,3786687.724858191,4439476.892686666,4152200.275121654,4672422.447751635,4109016.758657468,4237062.241966697,3856803.0729904096,3877285.757519346,3771922.572307274,4257178.818832255,3643086.5611267006,3747221.84024709,4110656.371807777,4876396.564588963,4626553.623724342,4193533.116460962,2500829.1300857235,2713375.56623667,3244988.4675357225,2387552.0167762283,2818209.8825098644,3892309.217772633,2416570.335943897,3551667.9148106603,3618973.346469072,3120609.4228916587,2853162.2169367652,2996094.9802177628,2638914.172558659,3066137.3766855164,2509478.245347896,3209476.5758295623,2630340.0635014996,3640568.502210607,3398731.0639245645,4475992.736476073,3765860.459966263,3962554.4685824406,3530164.9819369717,3544308.7748916047,2874918.6295107156,3754007.094691069,3174626.7380656516,4285641.27789727,3452814.9111819463,3971757.120584829,3053472.5007876917,4227994.392652863,2538056.776444449,3855887.549375768,3009594.774075234,3271950.117772648,2928877.999233515,3233388.1429739287,3371265.643336002,3854880.542350498,3898065.8697502967,3907507.365506595,3694246.463884207,3631430.431858583,3472557.6735680313
1603046.8570773145,1621294.308774382,1775282.4920199485,1534802.0146966814,1882222.0139544345,1896118.0993064726,1635132.9909470251,1655200.5035158806,1937221.7136117807,2008904.1593816732,1723521.1621365151,1330933.5682700153,1665674.690309839,1678713.9883269665,2170062.969404702,1889399.8749270304,1808366.9408843764,2095781.8682640502,2195696.3293624185,2286060.759596539,1900313.0929955638,2442710.36245717,2884474.3629061696,2915299.806703684,2946849.6604435854,2553819.7397177177,2832984.8895239932,3548012.3834167584,2336661.6431170073,2425237.001488268,3234361.027680501,3241599.3567147315,1782082.51181138,1747653.1649585408,2543466.2609103564,1487720.286134497,1552871.2131505643,1809154.5867323354,2227540.9557506493,1707768.5254260348,1583468.1178664102,1774765.6163099012,1488735.431696529,1674269.6988145353,1384563.3215170614,1511355.5694323727,1482929.49402434,1648233.9802395166,1532796.1902063785,1690061.4211877761,1439085.634098323,1846301.420703243,1507583.561579981,1995833.4088792386,2048099.8158836141,2881508.970687709,3415160.968427348,1768496.0772258197,4239392.494700223,2128725.085618245,2777695.6892890814,3778757.0701157004,2876520.9310806706,3017569.190400335,2641027.4364522207,2772721.2960356274,2463017.45964086,2103773.9037280465,2446716.1989225866,2770835.7294724537,2534881.6441972367,1553039.6017928817,1667041.8110082354,1891496.5637691338,1435809.959856649,1564025.4730446993,1869996.58732415,1735211.43917805,2333793.4728650074,1933619.6940096216,2139808.084551006,1783528.7666617776,1842505.8884742085,1583829.7536305992,2117465.9571383805,1742877.6872331523,2039855.8621482041,1739752.3943013048,2209608.3031469993,1947328.5243797966,2940888.517252242,3066775.162811688,2831883.638112405,2910960.773087823,1865368.7431088018,2048583.6840990188,2202226.935765429,2471779.692690265,2685486.065623407,2921893.5154654207,3023272.829376219,2688173.3542088764,2412939.380943474,2535854.8512283177,2153093.983960253,2377354.177415369,2841659.867459409,2515600.3342064307,1843228.3044932568,1888475.3958524123,2419838.63030442,2538199.0846145516,2461434.7492421563,2399132.9257626175,2287299.3912651343,2115064.518145595
2076100.3127921289,2133989.2514548507,2008538.903816462,1937748.9268999505,2129297.1282331427,2309283.547669701,3581257.0900522135,2876021.4676664667,2927086.2957921037,2339733.898369433,2774984.2003084267,2855068.0947075495,3502616.170923332,2671967.7327880524,4247715.147149818,3262540.1230664654,4198359.940592127,4103796.092950803,4464621.5949785365,4659502.568346367,3862615.461830334,4337115.417551697,4740139.9228137145,4983969.08448569,4143930.479966031,4030152.473963652,4651055.241505927,4762126.366893013,4656946.093616169,4555474.105544583,4712024.343866826,4514117.845970249,2446194.8499385,2367583.132684798,2739583.735271879,2380999.7287836317,2718395.2046055463,3112945.049474193,2638365.1688967636,2167790.823062047,2299142.323956512,2004439.1839806659,2112401.3653292134,1687037.6812846074,2114567.117075641,3518823.3668966796,3307729.1691952436,3168702.269393348,2774435.0975469677,2660336.5771005936,2887452.8081833753,3452776.8377607223,3042286.823014812,3319019.095811468,3106902.2394015673,3668433.1021346506,3314778.6326071112,3422998.5024828548,3240760.654888551,3511922.031181751,3412934.3067161585,3156721.6934298454,2856423.6505619297,3124660.5882402854,3572631.045276684,2999651.2566656433,4219200.075201838,3633344.025271037,3661914.360390105,3862595.6369911535,3840770.770899582,2614632.203375728,2418692.629030626,3054046.035418854,2561880.3313838486,3157711.0301252543,2806426.5809307573,3041851.7273502504,3531170.123329389,3622364.59679606,2358728.973257803,2764890.513043143,2331966.059379319,2990367.7256410844,2339130.792017254,3121877.705796543,2270883.5189740215,3055535.492145215,3314759.77541453,4037913.7867180984,5062527.282344527,4080249.50038705,4965308.984790504,2690074.3897983427,3532485.307115384,2384238.073623245,4550819.343010104,3388028.8628479615,4997980.657381161,3407715.4292425294,4673946.966940919,3579065.679730438,4248262.731623621,2966738.6840587496,3522439.958924855,2220110.7555484404,3116220.217682902,2947207.2820591405,2868500.3100014795,3867135.30190557,4553375.310978557,4539033.4871958755,4726016.247546625,4672123.192498206,3852966.5063027777,3255625.570165839
1575806.8682554583,1781782.516327351,1779257.8657569655,1526467.110306897,2095920.3321635295,2336055.213212294,2201253.960137717,2298104.5149434865,2871155.6692156247,2355427.4066010094,1645089.2771929237,3321762.769116499,3792681.353074092,3931247.5420917785,3339935.452731642,3669838.225540058,4596854.961942836,3829093.572010834,3459615.727901112,4110824.073809654,4556412.025082456,4060381.753156947,3917102.861383908,3654607.9037204604,3770316.5300944913,4067810.2421209635,3562819.340617632,3016645.459471316,3402531.0802813624,3406957.2799832043,3411988.8519164934,3246221.848714901,2559570.5100035863,2475332.2554283263,2651073.822786946,1592886.5259863671,3208598.107424501,4372038.78010015,2841904.4049202832,1601673.567585262,1911055.9583107643,1899039.2347716799,1668858.77146517,2063191.816342045,2172901.816199719,2222853.6319163237,2036598.2531261828,2500528.689747149,2207243.719207662,1492707.8437601917,3075760.4931771816,4015108.949219859,2794599.6211957796,2899317.707359335,2799605.319009702,4169468.715364147,3385664.4066941026,3043435.8085909495,3908047.6365002003,4412567.360806677,4286572.419148498,4223247.444077106,4036225.559394753,4027136.1772668133,4230048.62104209,3881640.2437100927,3437622.298048512,3080590.6253222283,3122791.7262356947,3309783.7480110754,3270248.666970327,2449243.343968176,2442130.557272644,2909233.303970329,1615594.3933920753,2864131.3654482546,4279316.4095356725,2537056.3889172343,3021997.6529993634,3186299.298978262,2733492.5533083365,2688952.9984759195,2652424.9601472677,2395203.6591623877,2871049.9186195033,2557183.970021135,2977478.1484230743,2705859.487001314,3111479.375150438,3061564.347130254,3178639.109719679,3475027.4360677362,2834529.6346784043,3360058.0420291447,2568996.7782139927,3153521.051756184,2868372.9361039484,3401168.7436312553,3108959.949448191,3582026.34766504,2603350.6644292576,3177979.134304305,2298078.2922840305,3027096.4624741795,2242631.3074609223,2696390.3747640513,2297613.678402542,2875395.3191168527,2891684.6843790296,3125362.9828872983,3502017.353665688,3607882.742491435,3574907.030192696,3221415.4543028055,3022782.742547283,2939540.808990133
4088256.4053152194,5026625.697817841,3355175.733444767,3380043.516994698,2976375.5397327803,3812049.3098488855,2376901.0660270983,2350540.1258690953,3448444.182129314,3130652.2998918593,2126850.264118272,2953588.835249319,2578588.3285999605,2636401.669825888,3700394.8766379342,2739995.825271629,3434992.040775833,3436134.710671748,4219299.627276576,3568772.172244497,4016296.615469669,2907581.5945648965,4366928.180688975,5936224.196673275,5079242.563394645,3774716.3619070584,6453411.455955137,5051031.0187364,3883860.5674484065,3646090.090539986,4006904.2955362615,3839457.7356071677,4215990.291062653,4215338.254321494,5294937.225953971,3550824.282557672,3385420.782925603,4899701.569508162,4001696.414821163,3959403.400711721,4058952.0009654923,3351056.7043194016,3395995.301680149,2927834.150256193,2602882.6410769583,1983983.814479892,1860501.025819675,2392483.355026953,2572361.0751213618,2168429.8812358244,2780614.4545599353,2645579.101764059,2486414.8380381395,2974838.735792498,2673770.3690496236,3629435.2136139143,3746385.5019860975,2825528.620901438,3951666.5849250834,4922635.812126354,4364377.311414225,3205777.9049074063,4013024.249007236,5762954.055469663,5694566.709651235,5643081.831470583,4422549.062508288,2970890.6233899607,3765735.030131031,3850342.769214628,4434276.209813533,2178343.7114865575,2510124.6852947804,3815875.9823158914,3161897.877298629,3403115.10025523,5997863.453809664,2115787.8086174685,4406145.030622107,3934976.2674762225,4928470.559433443,3041556.1389479213,4654811.099154008,2642476.7771677854,4271939.661184894,2280784.447319164,4646309.791022424,2708885.8141644606,3963188.6979611497,3546410.0991287385,6518204.405745407,4228917.148630907,7020875.720625151,4245407.299160499,7520499.97451042,4896057.940171549,6842366.229584667,4812866.949960752,7189578.0763096055,4770125.337484072,6732597.061400653,4452285.686462503,7324310.146497151,5260167.461501291,7760022.197080348,6551577.243624911,6705655.069485711,4315421.838755894,6895708.62637192,6977335.390917806,7349163.336894898,7418963.840413716,7360295.187525124,7430298.546438904,7386608.794776594,7240823.681165391
1975424.5720141002,1910383.9095627675,1750761.7764073233,1683028.2576705674,1813414.303065728,1953229.073053114,2495280.346957382,2756137.6161262225,3512696.1090170867,2803929.6168462806,2124090.227632417,1917374.755684487,1920490.8499023214,2319466.3273616526,4429004.994982436,2585918.2971173762,2782513.4376152596,4468388.023872553,4018809.5842239014,3703344.546965587,3350783.510471522,3802938.888579864,3737643.567059048,3941518.482370066,3513717.6523700575,3529502.3428139887,3431194.1363297477,3777864.831023481,4881078.39988489,4913697.050816178,4115518.9828841127,4223339.017578941,2420014.937593053,2209072.9785992852,3080670.520108389,2004899.099019386,2007266.0226428073,2926358.8517078646,2958187.9987061457,1806478.3088729081,1821454.419261404,1850731.7643967518,1766462.20847322,1880052.3526852578,2169685.84883334,2026108.1462296937,2384994.099044815,2473201.574748977,2492459.483005409,1813364.0651584144,1852473.2535040262,2188404.3835920133,2178809.5411573,2804576.9254396036,1650755.8818397142,2983745.138020428,3287224.8518369813,2891768.1412648433,2293169.099403493,3409344.855024197,3627323.230225317,3836768.364973053,4300610.107107523,3764073.002166104,3280301.942213144,3923543.8828637293,3612985.62553943,2822254.538872971,2012850.0153502715,3204919.9210210214,3901393.8694274565,2098298.695821578,2591119.540445364,3218914.3133439855,1830716.87260299,2243360.8826303054,2795645.7928772923,2381898.32088385,3238618.6097491393,3250674.2436097427,2553715.5269587957,2525857.9646673338,2976254.826929784,1982248.9089368007,2677942.0052847266,2330758.7860172056,2634103.5155100347,2315895.8246741635,3839003.0640531816,2701483.633882611,4212526.302391401,3994179.54997975,3847094.738125561,4043930.995036178,3328137.7252471442,3589985.900662902,3478666.588301977,3562833.449997532,3785243.971295519,3792686.6356610195,4151760.6680589705,3882123.6608591205,3843962.053925921,3574436.1662356975,3504366.689840312,3354723.53033312,3623443.671210177,3588782.9420152158,3131018.884737262,3029353.404029651,3364000.3830044996,3411835.819572481,3490053.069367555,3466490.027728746,3398090.643457234,3286648.8749222057
1990150.2968153832,2307183.3553280635,1967089.0873409372,1847924.0694200895,2235282.498598769,2824623.4292551605,2133536.334345681,2468145.4045705604,3252213.7686584555,3055432.8722312725,1852818.3949239608,2167719.237419863,2576609.0184702496,2709487.712075803,3772902.360790108,3664259.563342679,4229715.436186109,4368029.743825851,4352445.77179291,4404732.148373378,3657419.2165049138,5409444.408091433,5565704.579386791,4786654.584113173,4587440.831412264,4796540.58267432,4546815.984740095,5251568.080414591,3890747.8061760445,4103874.289113415,4964904.084244238,5104155.152470258,3208265.288241914,2507523.5332867294,4178683.6543178237,2093661.327229914,2565603.3348000497,2967976.912906295,3824243.3230687394,1924427.078009339,2093362.4058529104,1882214.0578117045,1865753.0943269744,1937566.4731087075,2108821.18588187,2004297.9962705853,1917442.7363116348,2188417.438652438,2000627.0495123332,1755894.4239816589,2247229.722312964,2815998.8998049684,2140905.540631237,2463455.3196664243,2586395.0598425167,3982504.724544552,3416994.526524671,2682691.546198278,3934620.1946537853,3628697.253322603,4327188.463514872,3608071.017684702,4351789.3332676785,4345183.467228617,4983444.094775992,4290684.805260743,3505237.1164041273,2680975.8024873645,2961409.963732018,3564318.996619579,3011566.0403798255,2339916.1220924873,2310035.4933866104,2643840.649228476,2008138.488960109,2417868.904152737,3108898.0597606115,2272049.069530847,4152854.389493689,2605344.649283943,3825140.489239271,2155874.7644472923,3252228.5553352414,2217564.1624255865,3889277.3481231015,2229262.993248682,3952009.2917324677,2257325.0121238907,3444216.4802874424,3089520.418846687,4464645.561652982,3404336.4329617913,4033089.083677482,3682114.7693647784,3863644.704876673,3464699.735888474,4371538.9992326405,3721265.120525464,4650996.498691535,3966913.185965269,4471728.619746323,3158606.531234139,4281634.443553593,3412955.4219547412,3846158.583553657,3664698.4658351033,4202584.474498604,3465350.0803461173,3602279.645849522,3562222.904409652,3991484.4269992923,4170283.948036769,4158599.990833582,4058154.2978032203,3915948.9904692178,3821725.796790232
2466496.080103531,2324051.6203926317,2414904.919670555,1754319.968169309,2677397.1723699234,1932542.7646905016,2847443.5070588496,2337793.0191707085,3622064.615981181,3447357.3027797407,2382034.303184556,2759476.2923478945,3014993.9041666174,3708342.4019014067,4478804.296434234,4231071.104544879,4309567.461954349,4742509.286009037,4895115.255546278,5464187.743788372,3722026.047577836,3735189.414212736,4746106.67931178,4303980.8186804615,3533452.4762918353,2691907.159977259,3215099.068533825,5126668.063390394,5111707.903280431,5338691.351525654,4961689.726269787,4965756.680554665,2137154.390148788,1677981.8950736565,3025101.343902189,2154134.3130731876,3304141.9693014696,3068673.140073274,3118151.816703873,1755943.7165356118,1740864.1237625433,1555431.2491833505,1732074.2521038626,1808210.8955500748,2389601.203664106,2200693.4697727584,1876391.9878025358,2359103.9867490316,2346676.6819952554,2035782.9257817343,2627831.690482702,2869295.8611415466,2039706.628565571,2308094.843252656,2185268.4605147108,2765122.9204152604,3532246.599481121,2232203.3858061545,3118585.3382075285,3673061.2731130896,3566696.093589666,2491692.15210787,3517890.1901355023,4647038.35481996,3549198.7430025507,4059257.572732702,2509904.0599654783,2904752.1945985653,1878651.7117452102,2357157.6456522094,1961366.7032389485,1607612.061326978,1761306.362559614,1748516.139843111,1975406.1504320293,3006055.5738726268,2812520.24345804,2732084.095370894,3302077.9847516306,1957376.40711455,2216391.1701162,1877860.9833600179,2640228.130340449,2065550.5243779772,2515078.4216052713,2680894.539569852,2134984.714460266,2693163.4250731235,3322963.8342747963,3000381.3869225117,3477752.868331575,3292895.0550217833,3595527.5106058135,3417376.8456223393,4688725.835724466,2738102.1299415333,3602213.3805251652,3124306.4304467957,3407362.6268364685,3132339.8896581694,5211625.254277126,2994572.69196212,3839482.014724149,3109955.99406805,4658851.766614165,3052312.3981691045,3158968.497551216,2369013.3322004513,3781862.432936157,3698036.6399120004,3522790.27289831,3745676.058120444,3908281.022380821,3845419.131886528,3697791.624002591,3723751.8700282704
2498533.506506831,2365289.309531487,2696783.774309522,2662812.631843414,1651692.3980600915,1719208.1981667215,3268624.1192399254,3543213.9380267193,3648966.373001886,2366301.607881859,2244465.763692317,3228161.7174738054,3689799.731598212,4462098.74140282,4551214.909955302,4072659.69875173,4798234.89725871,4026404.2762944093,4775516.803542976,4179806.607842618,4685679.086619492,4662015.217161653,4188479.937043974,3683910.555953543,3831880.4051842485,4485299.500588378,3428643.6286612516,4146490.2168605253,4718873.735845715,4980077.880805249,5000348.006906005,4662671.653299035,2404538.4979894543,2107123.47840666,3725515.2153936327,2513011.3804948498,3415600.0691984934,3301303.9916183264,3401736.839753452,2216618.9005351337,2243263.550165094,2032655.4023597436,2052832.9526370317,1961800.7128200459,1813980.863996951,2858051.8332922016,2687199.080284386,1788869.9574899296,1788703.445922081,2387356.529421668,2930153.118457578,3958386.4307933766,2609174.822858137,2799147.1899441187,3026457.697583585,4567795.841844598,3564343.701014633,3586942.6955906805,3654459.555775382,4447539.943539383,4275311.997831977,3692446.7649871144,3309418.2535409043,3579007.8049654695,4345388.896556658,3270930.2295576427,3800455.6897148653,3283824.419121956,3616276.161087779,3807183.1345087704,3717601.749462495,2137231.0282419436,2156317.260219255,2633145.9154082113,2303725.905214949,3137210.8515849337,3288014.514359735,2000157.4964102523,4312481.459709516,2960490.6786405705,2902255.884236393,2128163.5923482776,2686075.5250820164,2059811.2266296344,3118007.611814248,1947446.6654076607,3257766.822492875,2034317.613182586,4433279.866565947,2859269.665495002,3557716.7362092603,3352463.4825480767,3343722.7153122034,3214962.3502407987,3355502.158188047,3600962.8389900033,3424691.3765302044,3743486.7644835403,3398809.0580861564,3373926.701812721,3485463.4991722456,3290184.3046503398,3777305.0196226058,2404659.3962195246,3582331.907688564,2462263.3566781897,3830715.184622168,3136031.696476882,2855439.747605487,2882266.9876629845,3012335.450643953,3121075.690079152,3081771.615095031,2945166.262516801,2898708.7901439196,2863971.3990371237
