PS_alpha_ch0,PS_alpha_ch1,PS_alpha_ch2,PS_alpha_ch3,PS_alpha_ch4,PS_alpha_ch5,PS_alpha_ch6,PS_alpha_ch7,PS_alpha_ch8,PS_alpha_ch9,PS_alpha_ch10,PS_alpha_ch11,PS_alpha_ch12,PS_alpha_ch13,PS_alpha_ch14,PS_alpha_ch15,PS_alpha_ch16,PS_alpha_ch17,PS_alpha_ch18,PS_alpha_ch19,PS_alpha_ch20,PS_alpha_ch21,PS_alpha_ch22,PS_alpha_ch23,PS_alpha_ch24,PS_alpha_ch25,PS_alpha_ch26,PS_alpha_ch27,PS_alpha_ch28,PS_alpha_ch29,PS_alpha_ch30,PS_alpha_ch31,PS_alpha_ch32,PS_alpha_ch33,PS_alpha_ch34,PS_alpha_ch35,PS_alpha_ch36,PS_alpha_ch37,PS_alpha_ch38,PS_alpha_ch39,PS_alpha_ch40,PS_alpha_ch41,PS_alpha_ch42,PS_alpha_ch43,PS_alpha_ch44,PS_alpha_ch45,PS_alpha_ch46,PS_alpha_ch47,PS_alpha_ch48,PS_alpha_ch49,PS_alpha_ch50,PS_alpha_ch51,PS_alpha_ch52,PS_alpha_ch53,PS_alpha_ch54,PS_alpha_ch55,PS_alpha_ch56,PS_alpha_ch57,PS_alpha_ch58,PS_alpha_ch59,PS_alpha_ch60,PS_alpha_ch61,PS_alpha_ch62,PS_alpha_ch63,PS_alpha_ch64,PS_alpha_ch65,PS_alpha_ch66,PS_alpha_ch67,PS_alpha_ch68,PS_alpha_ch69,PS_alpha_ch70,PS_alpha_ch71,PS_alpha_ch72,PS_alpha_ch73,PS_alpha_ch74,PS_alpha_ch75,PS_alpha_ch76,PS_alpha_ch77,PS_alpha_ch78,PS_alpha_ch79,PS_alpha_ch80,PS_alpha_ch81,PS_alpha_ch82,PS_alpha_ch83,PS_alpha_ch84,PS_alpha_ch85,PS_alpha_ch86,PS_alpha_ch87,PS_alpha_ch88,PS_alpha_ch89,PS_alpha_ch90,PS_alpha_ch91,PS_alpha_ch92,PS_alpha_ch93,PS_alpha_ch94,PS_alpha_ch95,PS_alpha_ch96,PS_alpha_ch97,PS_alpha_ch98,PS_alpha_ch99,PS_alpha_ch100,PS_alpha_ch101,PS_alpha_ch102,PS_alpha_ch103,PS_alpha_ch104,PS_alpha_ch105,PS_alpha_ch106,PS_alpha_ch107,PS_alpha_ch108,PS_alpha_ch109,PS_alpha_ch110,PS_alpha_ch111,PS_alpha_ch112,PS_alpha_ch113,PS_alpha_ch114,PS_alpha_ch115
1308082.7059287166,1610410.1639334287,1361161.012093785,1319250.6214046201,1483471.0815392013,1412201.8801722568,1627016.9102483413,1709089.852841709,1650899.7899583902,1624951.9374667741,1455522.0058641604,1949844.3352045584,2026313.9344513495,1828148.162487653,1945578.0463335917,1848636.5786472736,2018941.362141534,2003243.4459153917,2083380.7359333844,2198088.6445117383,2186802.782725759,2525393.480764119,2572976.3016950125,2588594.229798705,2595903.8318525124,2689603.8950999137,2537016.5130348606,2180965.2597467448,2184241.4515649993,2135686.3067881404,2074839.016441011,2005604.8831891709,1645266.2386611158,1510429.1181364364,1918014.018364179,1495801.4238444588,2028094.4214479113,2023145.6360737472,1832406.759043501,1324928.150886012,1693511.0759194465,1315065.916067798,1350928.399937673,1445594.4108818308,1341839.6905917784,1458165.9892305038,1430172.1970574257,1611340.929413078,1614986.8777554857,1432897.0219291984,1913802.0514784923,2120450.4429603294,1825795.421915823,2046415.1429001987,2138240.8466473185,2277961.6829753374,2312361.713401477,2108082.4524455327,2238692.7609800478,2286281.3397796866,3140524.7216223152,2777121.3014969938,2796879.354313837,2808055.59263236,2929898.3226178186,2755743.2129636304,2346976.8789590844,2359622.4201589837,2381734.572144078,2478521.9412238724,2117617.893590844,1603283.3135022034,1525131.7639682954,1867672.2362907967,1428782.4753814791,2099083.754338357,2122361.129182931,1868773.179210121,1964123.60291123,1962801.5688154628,1816296.2799794727,1668050.4794203755,1900637.7299012702,1654388.0953638714,1880501.6955827025,1793986.205754421,1980565.7155893387,1832196.4927074423,2084837.7932660633,2182288.437813724,2491659.3098308817,2606865.3261225782,2529026.3154096585,2593680.500369563,2212055.8001163187,2180519.983765535,2242178.1104287202,2352881.6724815257,2375224.0408706744,2585661.7049878445,2427175.068905144,2425705.4697038354,2313129.604253638,2364323.742431446,2280726.2975435667,2292300.500189598,2186019.847897525,2133963.9966550115,2234090.956091687,2258454.705389621,2471807.304137839,2722214.477808823,2812600.3871482764,2605517.1738798497,2424164.2758096694,2318411.446941727
1611347.4586240097,1947369.0588874812,1986666.042418623,1566252.476759784,1643260.8300757925,1787480.0885259567,2572424.428925098,1536624.6323372538,1886173.1176804027,1797669.3436894394,1542129.636634019,2529292.812496605,2302333.9823268736,1995022.4092901133,1942481.3351384746,2747182.2559583904,3105437.5066742757,2785156.128729275,2457803.4870645916,2905295.496012204,3095878.0286623505,2846232.107227865,2645761.258615815,2557184.196376889,2728682.8424792555,2970930.073401673,2673372.783577546,2448622.744226623,1985602.542223323,1985838.9019118787,2199858.2575269984,2322340.8578190086,1978758.2255088098,2073336.2120537858,2225890.5119918203,1614470.5583888674,2984650.243329402,2836737.4820522475,1790683.461190905,1797069.9879079165,2271647.098393644,2167842.4772588816,1690497.2242993999,2138472.6925739497,2178111.220352263,2618451.918533522,2097069.3378845896,1826073.2713193006,3126652.259906852,1928943.6588755134,3177708.9319029907,2271433.7856533537,2583043.069550896,2025378.3160742582,2122253.3586405776,2902747.2941952324,2778559.04356815,2478467.1115119364,3251377.9501709966,2943745.6281068367,3266870.374230069,3097123.5473949662,2529481.132799135,2930062.7312814235,3175618.9308319045,2729289.2626169645,2091117.777242451,2028986.066073661,2188002.5529479366,2344210.4728513747,2207674.482311037,2210537.8489218866,2395439.1532064634,1912097.4000699709,2092493.2974953656,3194379.2035694956,2485156.6879235604,2260883.4594145995,2176129.3961306177,2159864.5590467593,2100040.4183225385,2525879.1167609426,1689932.1640024097,2758290.4569142647,1674052.5184324502,2384253.6588488356,1733813.514671843,2577561.54741332,2001872.6253041083,2052518.5960913312,2399630.900177301,2149995.6639858875,2437589.9168780413,2067188.9319339741,2394311.650716232,2187709.835974377,2529725.822850988,2209414.1506796544,2480851.1998068457,2289507.817019495,2149847.753647695,1966998.1300061801,1876249.611604271,2086367.4981774187,2040338.152666906,2209056.1849319306,1936095.0602087418,1848881.8879548642,2464240.5248900494,2631689.8758895844,2728516.972137259,2541598.214644951,2325869.7253182842,2227488.382474947,2266579.3611183427,2345331.139459603
1720365.149507027,1695010.8417787617,1657157.1673004976,1645481.9368161228,1646641.8293386614,1586306.5051429316,1784864.0883537694,1688405.8036924943,1498857.7618820907,1589399.5783860756,1835644.5483410617,1572712.8295825543,1564535.7203632132,1692424.3283090293,1530589.8164243887,1839363.496280596,1912800.443333951,1984126.618547148,1753434.2095601729,2045928.2940682678,1827204.0243781686,1992951.4907214001,2030271.2088355022,2045670.4749825099,1845421.281316913,1891447.373400583,1930455.6163929335,1936898.761489904,1636722.610069298,1626599.9145363357,1787759.6854752642,1800684.2303003988,1511840.216611048,1499675.6822882446,1637715.1116160234,1849038.2487815497,1650397.4010288045,1791395.2175592151,1494048.5868554935,1729732.3972931544,1836839.4911801373,1566173.777828152,1650963.9027918465,1461833.3388291493,1592054.2965486567,1770493.3267089166,1687894.7206469222,1720808.8304694633,1612174.7110845202,1725553.4140277083,1530381.6125669214,1678513.4292134705,1692549.5452301318,1762132.1565329789,1717203.6591637451,1816272.9474074065,1815684.97584236,1798602.5317037273,1957116.1322632774,1666048.989363666,1890484.6367264783,2030646.6589508222,2007196.7769833428,1772203.7617369592,1726567.741836505,1783588.1540231898,1863596.9978079216,1803473.3755619288,1820436.0582334495,1890217.4147648094,1827885.4942973675,1624374.7536426855,1547612.5314430632,1669190.7803324424,1843137.537444244,1595653.9279439924,1638020.8128182169,1736945.6426109457,1673173.3908986577,1785093.2039184293,1518152.6111381496,1724106.4990936385,1709633.031850686,1815454.645125934,1522999.9947791153,1770766.125430089,1528047.6768285811,1797730.2645017873,1699140.9295744866,1784272.4034186841,2032845.2292335627,1963430.9962973697,1973592.2934965976,1969901.080614397,1947455.236445758,1811805.6136287735,1966651.1850494868,1827549.4316419177,1988305.8769643905,1879063.0801456023,2023672.9060172976,1976200.767523813,1990190.1247650303,1941379.7962740497,1884470.9088762924,1836194.820023174,1989790.0287384463,1924336.5462407498,1795750.703798964,1771866.2177483458,1726641.5658423693,1731568.356861764,1757132.4940801633,1777301.6698751196,1783952.3645064598,1791404.5738201905
2531104.036509837,3374571.858026699,2697452.506356286,2933010.147597254,2448476.7083507343,3317055.9454225856,2330390.8912251475,2926488.68941761,3447099.2937099463,3385500.335150572,2434532.6340744295,3079185.4407396563,2705117.4801661125,2928432.234667856,2967321.677753642,2549175.2326695947,2416494.6490962137,2307138.4121603994,2538136.465019394,2548309.154360348,2572053.240558865,3144499.9472205904,2218930.00996315,2500306.177226274,2827559.543682228,2865789.863694671,3077927.081321614,3382654.386895209,2761562.7230404825,2854485.845330918,2718001.687268997,3182369.140023124,3444436.4501938345,3281033.4931537258,3528285.013023946,2499504.310098326,3186387.691032643,2369906.680529193,3414596.290129391,3064221.6465311353,3122691.874870937,2930816.786329563,2986789.775874642,2979980.085186202,3421131.634677272,2587287.2037117276,2181054.5259844144,3099993.9430915806,3143833.464352861,2684990.4229836124,2751967.586851485,2281570.253610511,2432680.7595063937,2678463.638108837,2474188.7693350012,2514682.0810100054,2722569.2122376254,2547288.293657644,3179783.994661748,2564625.303057359,2741537.0187272485,2634790.720218307,2632181.805650514,2622596.4148699143,2817476.4516810128,2690858.0140767437,2510186.8027875507,2501930.4662400074,2605389.3051453605,2307627.5412399364,1914283.8138033364,2971427.2668054886,3067305.8916173237,3035012.961217603,2790592.68035427,2318465.9129334595,2559079.1778643494,2874351.561813244,3377726.5383608723,2499271.8539250107,3619498.0230051894,3138056.147013306,3388213.197027074,3048821.5310646077,3442452.047603975,2938895.4038377977,3492175.7324945936,2989182.6502048373,3342020.1755541516,2884284.2678971193,3230378.138782559,1889738.5698330263,3120115.31383276,1947502.5100779354,3161490.992667428,3228098.5815091357,3264794.355286571,3299901.0735374703,3427394.6067496133,3315259.9823318655,3183681.3290094915,2208597.1692942507,3208296.352664111,3456062.8952774294,3044356.3523623403,3272069.7651054095,3254696.1896820273,3312199.3459899984,3076633.9981303653,2991891.128882161,3045194.2304460253,3255194.416614079,3351394.880597407,3233235.100572738,3211420.527792456,3179298.0941065243
1702505.49234303,1850322.222944928,1640543.3117818232,1589882.5494401183,1671415.329919464,2107531.755335906,1517739.0547083116,1553080.6660510655,1629727.6041298364,1592732.8392643665,1482172.9589223065,1482693.4947073173,1478114.3574659834,1590660.5820489405,1686139.456471323,1684313.4868764596,1662865.3691315732,1740131.2943300672,1716953.1958806869,1795291.115242552,1637848.725629822,1662413.810507375,1717531.9749855737,1713257.1898145273,1785566.1291745536,1723239.0817383418,1787596.3535711502,2191627.9109936333,1693619.1159763797,1736927.1509972024,1954661.3998358834,2104127.6382072982,2122664.42746293,2393622.4555763872,2317995.772138745,1458595.4779537055,1599536.2440770045,1641654.2704003304,1897169.6162899085,1571533.1820524624,1548928.8429368257,1495821.5509207991,1527165.5507025959,1529162.6237403224,1455281.4018045706,1412343.3237554,1450531.0424548385,1507605.9220127491,1445591.326917219,1370557.5574283022,1513583.436855635,1518896.861067091,1423883.3406902428,1484147.288994243,1402079.3376443859,1513028.2996399805,1395702.3791480698,1447348.613192461,1437725.2801702688,1596460.480345403,1580148.2702919086,1532703.7348003318,1633621.5374083023,1795732.3158439838,1725513.0571706507,1879179.1640053329,2102959.6644732775,1509172.2451422277,1476857.979899963,1653627.8131820702,1878161.6881792273,1393063.9240632486,1553608.3760644717,2000728.6493184671,1417675.7280117082,1513763.1831246277,1710495.990586259,1463994.061647561,2092261.0744399885,1736339.8897455877,2134990.231983134,1594660.0338459865,1556596.330060613,1507199.1890459773,1865430.083972793,1497641.627585459,1929144.1706941251,1519735.382318722,1719008.0467361787,1520256.2663594144,1883424.0583046842,1751360.7253543714,1667984.8107765208,1753084.2046631393,2018353.2246462696,2187225.9524069848,2079587.9823212326,2154935.7767380862,1958027.7833342603,2039434.600546828,2125242.369163924,1895199.294991195,2206260.838193311,2386526.280338707,2006376.4163380426,2125408.8588827117,2195509.76055024,2755990.3985549565,1922797.4142195291,1859242.8961193236,1888750.9653978231,1892314.961834636,1878078.7304411673,1890804.36247548,1931545.7363864712,1952373.8842883292
1465076.9814524835,1514680.1091251853,1533425.7939895599,1521991.6741186252,1506764.8973209865,1481689.1648054235,1469008.776033592,1455904.4271598088,1462141.0493569258,1503237.7812635563,1443584.4360524982,1826005.5930587088,1540753.752202362,1531428.8050624582,1506802.8877725294,1472219.0564409958,1507195.4208133903,1466033.2527371102,1481983.351361388,1685042.3091789915,1412545.3934546881,1664326.320621091,1480205.7249137051,1440508.639009539,1514083.3900019259,1470165.6542918347,1575128.0798624966,1580929.2666609492,1502938.9950324635,1554257.6189275496,1505483.6128806272,1620098.957735769,1588759.8479089325,1677048.2575321614,1722348.3959576816,1428374.8228708354,1427685.6265787997,1527832.9984365262,1494568.1919970093,1487554.3874585186,1476999.707145942,1440817.0267122264,1375120.8227568446,1533569.8730885363,1441292.660690784,1583163.14615281,1358692.540966771,1358062.670960323,1327369.438779888,1388872.5115307402,1819686.3852400086,1525077.5245620515,1386856.736456853,1355915.7053991435,1447718.8163955775,1616696.978038058,1298936.962421519,1318937.4351798827,1446344.1980822547,1491282.408354324,1660410.4437561207,1488349.9522483526,1450643.382385397,1550987.842340668,1531249.012094703,1601655.141664604,1573462.3028679627,1384714.9619664103,1480502.0821926377,1532004.6858042013,1529986.77379007,1567492.6890769305,1833758.9583323917,1716803.931728287,1436383.3688163979,1464705.1590673276,1470146.5544413456,1317289.5158492117,1574914.1601950896,1541464.0241296927,1691351.402863077,1656188.2302188014,1512900.4368308678,1387376.1982500567,1506553.0060163,1297736.5657720962,1561854.0110117195,1371297.6220424185,1492655.0741601333,1355973.218588728,1321184.213888968,1501650.1129824985,1388937.661511861,1486605.3007010294,1698657.0224339815,1646577.7076196424,1676301.3296539653,1661856.5389938846,1549323.5272908548,1724844.6122285398,1697649.794085124,1724035.1960017253,1692575.8123722451,1753756.4625375124,1727699.976022447,1787808.7302855444,1762851.955761982,1615434.2080729557,1694543.3126347628,1649935.138103084,1657592.6453529298,1637214.661681043,1534880.6011907875,1642274.8639873455,1707854.8801244942,1727584.4890937072
2773891.185133569,3511393.333273153,2428481.4123312784,3333165.7592912153,2086735.318028361,2647050.126235165,2935481.807206459,3058822.2094695587,3335794.815237665,3179548.5325020542,2828268.4041661476,2599366.553876155,2630879.884857376,3692424.574574229,4231038.752413533,4740446.303222646,3998944.4005484604,5727311.184624546,4939170.080771515,5452934.325410233,4268331.482162827,4801244.032585209,5191034.451759977,4265028.064708432,4548037.9887212245,4764518.347491051,4197331.085064747,5168045.227169397,4361745.710408232,4539381.721659703,5330495.576281611,4822669.276634025,3720162.4328432744,3382348.072066792,4766517.62262386,3064594.0122297336,3416144.3303633784,4518000.337341656,3279434.428048535,2539713.432925745,2846606.263545965,2821283.6281715515,2140401.813183973,2811875.526182819,2737631.858720313,2912366.2414864087,2543777.0709750247,3351054.1392650395,3146193.1908725877,2542052.435045226,3035160.3593040667,3033063.4143787795,3478263.590733541,3524698.5507708336,4097399.817834597,4581725.7359334985,4764039.489427164,3590957.4764252496,4946672.91058577,4767897.741748719,4843255.892783167,4225519.374407491,4114205.374693564,4162629.821472352,4830178.987632296,3573723.3051646524,4565345.076741802,3801425.9360986054,4445479.721696998,5474833.59081813,5038704.834460843,2790057.334613842,2348842.3454610356,3735795.9513112777,2863632.9094310976,3265500.3612670978,4275862.75722899,3264318.1927582915,4546788.490592974,4319011.881241028,4105438.6989453505,3025750.4687582413,2944478.5441925395,3175199.172703906,3069081.335653729,3290009.306137361,3009351.1001974717,3379802.74446499,3555780.560174505,3609177.787264737,5086242.687509196,4105277.5876708115,5244540.4151728535,4032607.167132873,3891797.649972466,3606937.9194939383,4345042.035861547,3867012.528710902,4464506.46399977,3843225.398769256,5065827.649866703,4083291.7598065804,4894546.243111639,3859482.7425858476,4384633.716961134,3725482.3446976608,4574185.828080153,3783002.3618071578,3229543.452077953,3060553.0860816254,3194538.8866061657,3250078.500387353,3415024.1495845197,3610042.1373416143,3609330.448070494,3492212.1911649974
1206522.754019777,1241903.8584974743,1174830.910042922,1166135.341408568,1234072.1199946762,1218492.5460594548,1361266.1502696085,1304793.4843870515,1349250.4404783759,1328146.901212683,1191408.0757889703,1449564.2316376225,1359211.195510375,1409359.7265409895,1443683.4254192044,1440931.3475894702,1513622.2267014957,1498215.1780555015,1523769.7912494515,1607511.2976318526,1591112.8355439801,1838977.7632781065,1827814.9577135001,1828904.9963069176,1797093.7879456687,1812808.66217292,1725783.6940870804,1619869.7498358223,1499650.496899615,1546424.1436546315,1643375.1419200352,1652384.9946056926,1580407.6449010326,1559354.4233517458,1475870.8725230754,1178891.167096793,1587256.4154610077,1622950.2848276559,1332498.4345794239,1261629.906014186,1302048.8001433536,1255861.3869801962,1195914.2925199585,1415060.1036942233,1371398.2359407449,1389530.9848052226,1322857.4174068382,1382726.389556804,1389464.8721656362,1215835.7357674837,1448151.53245732,1433925.264844858,1366272.8448017146,1391457.782049275,1377037.8015596173,1512132.135335459,1429084.4465643854,1376677.836189068,1557363.7659394376,1592454.0729461324,1494247.8527236956,1460043.3117393593,1734382.205526605,1525768.8371024958,1662410.5416456598,1667071.372626793,1540688.2926845595,1461775.5194656714,1452271.215886265,1549276.2301716409,1519966.8185884657,1411542.1931092269,1388871.4522854579,1493879.1187948615,1226903.8687837222,1461605.3740267758,1585792.6127264106,1372193.1974960333,1575511.4765004495,1505979.6553879008,1392224.13230155,1415910.26751741,1265534.471474045,1388138.2445047314,1297228.711146143,1372250.7487990973,1331286.7626674282,1384096.570619318,1484304.3004965473,1416043.5529348426,1653214.8762358273,1418112.275914786,1526839.2096384775,1502884.0524761572,1516660.8002270763,1514032.9336112067,1564760.7359689013,1529128.2657707476,1626299.097546827,1429427.7078417537,1412505.9727988534,1473804.3082316143,1417635.8153370207,1500781.7204122897,1431646.7227775513,1462811.0701363157,1446806.6784590508,1466180.070177675,1511985.2357870732,1552060.8483624726,1627148.1942718658,1565833.0522935998,1553187.2503726718,1505889.0522598862,1452002.3305782597,1465254.9582871294
2982506.2856383007,3817580.1496429946,2930479.101594897,2590181.8923197533,3124530.2845297423,2661427.9037535493,2443542.325161069,2644984.2212666464,3632827.3776140194,2884644.5937318364,2226889.4839802827,3144206.652641386,4805104.884704189,4275501.337527391,4460106.724379954,5036076.15744832,6006866.328684424,6348220.659152012,5840236.429885562,7900524.616091141,6907571.142118491,6314793.633674826,6185644.920640335,5462081.856209582,6782430.450324517,6662366.770558724,6263984.041000983,4728875.920163299,4918586.24735877,4602587.874286224,4726939.345180124,4924641.862690621,2951451.3071434586,3048215.5627293657,4455617.201317581,2804928.1206661933,4663991.46101439,6576542.739808595,3969589.9947853903,2850382.3150683576,3620994.925025104,2980090.48423722,2765475.220225067,2856923.407553435,3213135.8687893935,2736858.9679615116,2865805.971530188,3799631.295075582,3561760.163456006,2200139.994098371,3148417.3703465685,5083261.450340478,3790623.273112873,5369032.291953221,5246038.5499305185,5973848.834979297,6481650.611637431,5279082.44265576,5203983.884130422,7783640.419129616,6701202.705783615,6988722.656927353,7705089.4945481885,8451175.939796206,7458305.962324353,8439818.517347137,5673590.838789657,5964452.068893591,4156635.160376241,5380751.70133038,5641196.05309638,4227937.822226919,4071812.563459192,4821546.399234154,2642283.869666992,4272479.645897773,7352240.679093089,4331646.598091223,4370797.90045974,5191458.331688083,3860374.047684384,4532804.492191476,4093976.630886263,4114515.100320861,4331800.44465436,4447134.212312593,4584443.099965695,4698401.866491072,5194071.935714961,5537219.4650969505,5450428.09768185,6492830.965011161,5717339.8773508165,6724865.647925901,5371925.154227544,5619290.836077991,5387845.934800396,6101454.398679041,5432046.47208392,6898319.847077688,5117842.556046808,6345147.800899527,5046974.539975526,6411636.016500722,5805564.277229343,6456453.127074708,4684874.930941692,5156288.712027938,6084664.040196819,6072913.192847435,6954203.136067025,7566810.476140595,7590472.44968724,7267485.171474461,6929191.578748787,6592834.544442735
1522578.7398684518,1649265.425792429,1634007.088452733,1560042.5765638235,1761915.4698820661,1698586.9566485826,1572631.2282390604,1607860.1162855579,1602942.427444308,1642432.5655196665,1463815.2672937033,1481937.4067325287,1495004.347531581,1583970.7379523418,1544503.7710223421,1556163.75351726,1493561.910297433,1515329.389830235,1523313.1291826838,1501178.1775759757,1449370.3973458875,1848296.7850303913,1628142.3998969852,1608108.1263388554,1557636.339802515,1816242.055232205,1312957.858964094,1280227.540204494,1491457.181394009,1500436.8740035284,1512138.4190897248,1472544.5136299839,1628672.4873078133,1570901.8834338489,1451041.1881441297,1546353.6741928007,1512352.169733027,1452734.6082676044,1629832.672602248,1498799.9437899196,1650969.5412882166,1476490.2366069304,1631262.604947091,1363792.20254117,1290267.1559030563,1245749.4282738448,1260476.2996482076,1328578.059051524,1548571.2504337213,1360512.8533730954,1343836.6648728773,1424489.4291184356,1491457.530232836,1460273.3546568358,1547726.0486258513,1356947.607059264,1305161.4243889037,1559915.6443813567,1514625.9542586892,1407720.154921655,1494686.3429055312,1941692.6150375921,1445236.0003534593,1568528.1103609295,1989032.2114171789,1505163.9409956755,1743127.099032854,1389665.3786214394,1283083.246198931,1388852.932177533,1589029.7867719787,1168689.0128209644,1117767.0015924817,1333133.8939986636,1422050.0839121172,1403888.7973132823,1543123.0347732857,1149547.5706728415,1422141.5806898808,1423126.313269149,1717486.6660967465,1156566.8121136925,1635253.5856689916,1310317.9295093114,1661783.4720443708,1325023.713018484,1664524.8267565474,1223322.0258554704,1466483.0430309782,1441561.2605657973,1585232.356560096,1876976.4276028187,1977711.6380396641,1854101.6775361602,1511754.790302914,1522456.0458109924,1498327.9455713027,1650916.850411284,1357788.6350208097,1946372.4506876606,1776964.9335628052,1797043.1346478486,1676201.5695264945,1901014.9599466566,1593268.2806595354,1637578.7666900198,1486466.648008669,1624561.664309895,1522164.7441615253,1583453.4229231202,1684492.0156227443,1512727.4675050748,1533850.8770515204,1583924.4599228394,1612181.525251775,1568513.2414178348
1758169.1717073568,1685555.7339333987,1755512.4469850804,1767059.1955444391,1730496.6372020093,1714875.4984283496,1701629.4845095982,1671311.7326205582,1681775.0852781613,1668078.7510682177,1737731.4162934823,1648005.088715629,1519180.7636230444,1638172.9323363455,1815348.5372084265,1641577.0408746058,1589812.4052835186,1702466.8560679879,1789501.137925518,1824893.5508697226,1563305.3956836993,1889889.6587140623,1900885.5452893202,2033893.5572507656,1687920.6738246412,1821747.1310619523,1978872.7274865026,2165343.0894540525,1935977.0265095616,1964459.4767022794,2068175.1915500397,2140187.671128124,1793962.0432681912,1950231.8198204269,2112590.239665002,1740881.0464166508,1590678.1232874596,1607466.8302331932,1789623.8861409375,1707565.6394679623,1674074.7755667975,1665807.3198461533,1732160.0814156304,1634448.5975184485,1670564.7013667163,1696614.5933969582,1681781.5605133832,1701625.7842304567,1671307.7412574273,1727821.4299461374,1657901.5139465297,1627313.102149441,1727344.846446653,1832295.4410939051,1753051.4953776072,1787910.1875272095,1736672.9307022414,1752228.8608534283,1709666.7683795528,1776116.2246312585,1980206.0903667344,1947243.8141116358,2390228.9297655034,2273602.4338844693,2006775.76839117,2217261.375255269,2193100.306004468,1901293.9786623227,1988493.6199418851,2160890.285261824,2280428.661445481,1821690.5758161738,1525830.185321794,1999960.671268352,1726753.0286011023,1720080.0841673196,1889112.433292302,1878974.072479469,2160860.800288418,2081127.6179579503,2104780.1982972985,1849265.4741655614,1741831.3245274415,1718007.5351784364,1811491.6328100397,1891100.9283460118,1917441.9559547368,1961523.0035872227,1888846.4952436846,2019147.0536995162,2089692.6202135268,2353629.9619101915,1956375.926469054,2348589.306728628,1842484.8199607,1944944.9855713288,2017599.1299009493,2064212.663282649,1990673.9504189875,2136547.9821312283,2012171.8201718596,2375916.1504361597,1891063.2001632813,2031153.708418009,1671077.8381581365,1736873.290768502,1930079.7520768903,1990692.7388255543,1677716.7420567137,1730311.230308215,1720003.2219934014,1583812.703104281,1550638.0137911828,1590625.277215455,1621800.502227157,1647716.509027725
1302289.2094471562,1664438.8670913484,1230297.7985023106,1501555.7816306108,1250167.2059380838,1859675.3821599712,1665053.1177889442,1591708.6949643914,2287218.554079061,1577579.516112188,1656917.4366706857,2157154.83882947,2526783.461021005,2261419.616798176,2962121.5977534265,2408195.522218611,3577150.483039961,2656910.072557877,3014183.7187907216,3453115.828711715,4168757.558324061,6307510.4871676285,5300942.560137739,4620107.127513822,5319229.269456444,6050559.034694455,4455640.519805068,3295066.728988554,3396611.1186376987,3838805.438141163,4377980.189799475,2833155.01447557,2038959.0704334124,1897249.7382383866,2611186.8661243203,1918407.3757315082,2850012.445737471,3906629.701097767,2698017.900220692,1493733.7833677372,2029174.0291903203,1376903.0716402254,1670645.2905256127,1314659.866687092,1630983.2319163915,2105268.903257932,2232186.491220145,2380943.9555028635,2302432.8495600433,1765332.9754468536,2348215.8269708767,2839226.7754242285,2421418.1654951693,2983864.50650678,2597112.5198555496,3685789.7274508663,3017596.2535324623,3059443.373075582,3678539.0772861047,4289179.806739979,5164814.044451295,4951782.117010905,5149935.385389772,4616734.380390252,5239382.762963719,4069998.818435896,3957052.092239752,3412508.5446933815,3787702.0106903296,4079186.034518582,3801554.3448480107,2711735.7095663915,2457738.7787839817,3106706.348456505,1876226.6053732885,2875393.610576049,3979622.576919324,2833745.7149839625,2926344.3766856263,3425582.687377346,2381366.272288289,2817835.351901441,2239027.0776408296,2397468.418463315,2733114.0648767543,2729464.911859405,2934221.1602782127,2807315.376067648,2537228.5600228636,3050997.51277926,3734842.2754665436,4738142.108738157,4440084.578781211,4274574.8937757695,2858518.7634035987,3589687.4705521716,3171427.554763547,4017953.13733409,3364844.015910991,4447068.092508691,3087077.481168279,4847416.336477105,2962611.728136281,4550634.786942575,2951032.3785745287,3682457.43577965,3806575.9264756436,3812507.584082676,2988424.4485658268,3162124.004183261,3339071.0000241706,3629212.5842874013,3819115.7394737806,3485797.7184450733,3280175.9819587017,3147596.1409198428
